# A1 - Starter Level Words (CEFR A1)
# Format: english|category|partOfSpeech
# Most basic everyday vocabulary for absolute beginners

# Actions
slightly|General|adverb
slim|General|adjective
slippers|General|noun
slippery|General|adjective
slipper|General|noun
slip|General|verb
slope|General|noun
sloth|General|noun
slot|General|noun
slowly|General|adverb
slug|General|noun
smelly|General|adjective
smirk|General|verb
smog|General|noun
smoky|General|adjective
snail|General|noun
snap|General|verb
snore|General|verb
snorkel|General|noun
snowflake|General|noun
snowstorm|General|noun
soak|General|verb
sob|General|verb
soccer|General|noun
society|General|noun
soda|General|noun
soggy|General|adjective
sole|General|adjective
solo|General|noun
solution|General|noun
somehow|General|adverb
someone|General|pronoun
something|General|pronoun
song|General|noun
soot|General|noun
sorbet|General|noun
sort|General|verb
soul|General|noun
so|General|conjunction
space|General|noun
spacious|General|adjective
span|General|noun
sparkler|General|noun
sparrow|General|noun
speed|General|noun
spin|General|verb
spirit|General|noun
spit|General|verb
splash|General|verb
spoil|General|verb
spoon|General|noun
sports hall|General|noun
spot|General|noun
spray|General|verb
sprig|General|noun
spring water|General|noun
sprinkler|General|noun
sprinkle|General|verb
sprint|General|verb
sprout|General|noun
sprout|General|verb
spur|General|noun
squeak|General|verb
squid|General|noun
squirrel|General|noun
stable|General|noun
stab|General|verb
stack|General|noun
stain|General|noun
staircase|General|noun
stale|General|adjective
stalk|General|noun
stamp|General|noun
stapler|General|noun
staple|General|verb
star fish|General|noun
starfish|General|noun
starlight|General|noun
starling|General|noun
state|General|noun
steadily|General|adverb
steak|General|noun
steel|General|noun
steep|General|adjective
stem|General|noun
steppe|General|noun
step|General|noun
stew|General|noun
sticker|General|noun
stiff|General|adjective
stingray|General|noun
sting|General|verb
stinky|General|adjective
stir|General|verb
stitch|General|verb
stocking|General|noun
stocky|General|adjective
stool|General|noun
stopwatch|General|noun
storybook|General|noun
stout|General|adjective
stow|General|verb
strain|General|verb
strait|General|noun
strap|General|noun
stroll|General|verb
strongly|General|adverb
stub|General|noun
stuffy|General|adjective
stuff|General|verb
stumble|General|verb
stump|General|noun
stun|General|verb
style|General|noun
success|General|noun
such|General|noun
suck|General|verb
suddenly|General|adverb
sudden|General|adjective
suitcase|General|noun
suit|General|noun
summit|General|noun
sunbeam|General|noun
sunburn|General|noun
sundial|General|noun
sunflower|General|noun
sunglasses|General|noun
sunhat|General|noun
sunk|General|verb
sunny|General|adjective
sunscreen|General|noun
sunshine|General|noun
superpower|General|noun
surely|General|adverb
surfboard|General|noun
surf|General|verb
surprise|General|noun
sushi|General|noun
swallow|General|verb
swampy|General|adjective
swam|General|verb
swan|General|noun
swap|General|verb
swarm|General|verb
swat|General|verb
sway|General|verb
sweatpants|General|noun
sweatshirt|General|noun
sweat|General|verb
swell|General|verb
swimcap|General|noun
swimming pool|General|noun
swing|General|verb
symbol|General|noun
syrup|General|noun
system|General|noun
tab|General|noun
taco|General|noun
tadpole|General|noun
tag|General|noun
tale|General|noun
tambourine|General|noun
tangle|General|verb
tangy|General|adjective
tank top|General|noun
tank|General|noun
tan|General|adjective
tape|General|noun
tape|General|verb
tapioca|General|noun
tart|General|adjective
taupe|General|adjective
teal|General|adjective
teapot|General|noun
tear|General|noun
tear|General|verb
telescope|General|noun
tender|General|adjective
tent|General|noun
term|General|noun
terrain|General|noun
terror|General|noun
text|General|noun
thank|General|verb
than|General|conjunction
that|General|pronoun
their|General|pronoun
them|General|pronoun
then|General|adverb
thermometer|General|noun
thermostat|General|noun
thermos|General|noun
these|General|pronoun
they|General|pronoun
the|General|noun
thicket|General|noun
thigh|General|noun
things|General|noun
thing|General|noun
thistle|General|noun
this|General|pronoun
those|General|pronoun
thought|General|noun
though|General|noun
thread|General|noun
thrill|General|noun
through|General|preposition
thrush|General|noun
thumbtack|General|noun
thunderstorm|General|noun
thyme|General|noun
tiara|General|noun
tide|General|noun
tidy|General|adjective
tidy|General|verb
tie clip|General|noun
tightly|General|adverb
tile|General|noun
till|General|preposition
timber|General|noun
tiny|General|adjective
tin|General|noun
tire|General|verb
tissue|General|noun
title|General|noun
toadstool|General|noun
toad|General|noun
toast|General|noun
toboggan|General|noun
told|General|noun
toll|General|noun
tombstone|General|noun
tomb|General|noun
tone|General|noun
tongue twister|General|noun
tong|General|noun
took|General|noun
tool|General|noun
too|General|adverb
top|General|noun
torch|General|noun
tore|General|verb
torn|General|adjective
tortilla|General|noun
tortoise|General|noun
toss|General|verb
totally|General|adverb
tote|General|noun
toucan|General|noun
towel|General|noun
tower|General|noun
toy|General|noun
to|General|preposition
tractor|General|noun
tradition|General|noun
tranquil|General|adjective
trap|General|noun
trap|General|verb
tray|General|noun
treasure|General|noun
tremble|General|verb
trench|General|noun
triangle|General|noun
trickle|General|verb
trick|General|noun
trim|General|verb
trio|General|noun
tripod|General|noun
trombone|General|noun
trophy|General|noun
tropical|General|adjective
trot|General|verb
trouble|General|noun
trousers|General|noun
trout|General|noun
trudge|General|verb
truffle|General|noun
truly|General|adverb
trumpet|General|noun
truth|General|noun
tube|General|noun
tulip|General|noun
tumble|General|verb
tuna|General|noun
tundra|General|noun
tune|General|noun
tunnel|General|noun
turban|General|noun
turf|General|noun
turmeric|General|noun
turnip|General|noun
turquoise|General|adjective
turquoise|General|noun
turtleneck|General|noun
tusk|General|noun
tutu|General|noun
twice|General|adverb
twig|General|noun
twilight|General|noun
twist|General|verb
type|General|noun
typically|General|adverb
tyre|General|noun
umber|General|adjective
underpass|General|noun
under|General|preposition
unfortunately|General|adverb
unpack|General|verb
until|General|noun
unwrap|General|verb
upon|General|preposition
up|General|adverb
used|General|adjective
usually|General|adverb
vale|General|noun
valuable|General|adjective
value|General|noun
van|General|noun
variety|General|noun
vegetable|General|noun
vent|General|noun
verse|General|noun
very|General|adverb
vest|General|noun
view|General|noun
vine|General|noun
violent|General|adjective
violet|General|noun
violin|General|noun
viper|General|noun
visor|General|noun
vivid|General|adjective
volleyball|General|noun
vote|General|verb
vulture|General|noun
wader|General|noun
wade|General|verb
wagon|General|noun
waist|General|noun
wake|General|verb
wallet|General|noun
walnut|General|noun
walrus|General|noun
wand|General|noun
warbler|General|noun
wardrobe|General|noun
warmth|General|noun
war|General|noun
wasabi|General|noun
wasp|General|noun
watering can|General|noun
wax|General|verb
way|General|noun
wealthy|General|adjective
weal|General|noun
weasel|General|noun
weave|General|verb
weep|General|verb
weight|General|noun
weird|General|adjective
well|General|adverb
went|General|verb
were|General|verb
wetland|General|noun
wetsuit|General|noun
we|General|pronoun
wharf|General|noun
what|General|pronoun
wheat|General|noun
wheel|General|noun
when|General|conjunction
which|General|pronoun
while|General|conjunction
whirlwind|General|noun
whisker|General|noun
whisk|General|verb
whistle|General|noun
whistle|General|verb
whiteboard|General|noun
whom|General|pronoun
whose|General|pronoun
who|General|pronoun
why|General|adverb
widely|General|adverb
wig|General|noun
wilderness|General|noun
willow|General|noun
will|General|verb
wilt|General|verb
windbreaker|General|noun
windmill|General|noun
windowsill|General|noun
wine|General|noun
wink|General|verb
wipe|General|verb
wire|General|noun
wisely|General|adverb
wish|General|noun
wisp|General|noun
withered|General|adjective
without|General|preposition
with|General|preposition
wobble|General|verb
wobbly|General|adjective
women|General|noun
wooden|General|adjective
woodpecker|General|noun
wood|General|noun
wool|General|noun
wore|General|verb
world|General|noun
worm|General|noun
worn|General|adjective
would|General|noun
wrap|General|verb
wren|General|noun
wristband|General|noun
wrist|General|noun
writ|General|noun
xylophone|General|noun
yacht|General|noun
yak|General|noun
yam|General|noun
yard|General|noun
yarn|General|noun
yawn|General|verb
yell|General|verb
yoghurt|General|noun
yolk|General|noun
yourself|General|pronoun
your|General|pronoun
you|General|pronoun
zeal|General|noun
zebra|General|noun
zesty|General|adjective
zinc|General|noun
zone|General|noun
zoo|General|noun

# Greetings
bless you|Greetings|phrase
bye|Greetings|interjection
cheers|Greetings|interjection
congratulations|Greetings|interjection
excuse me|Greetings|phrase
good afternoon|Greetings|phrase
good evening|Greetings|phrase
good morning|Greetings|phrase
good night|Greetings|phrase
goodbye|Greetings|interjection
happy birthday|Greetings|phrase
have a nice day|Greetings|phrase
hello|Greetings|interjection
hi|Greetings|interjection
no|Greetings|adverb
please|Greetings|interjection
sorry|Greetings|interjection
thank you|Greetings|phrase
thanks|Greetings|noun
welcome|Greetings|interjection
yes|Greetings|adverb
you are welcome|Greetings|phrase

# Health
ache|Health|noun
allergy|Health|noun
altitude sickness|Health|noun
ambulance|Health|noun
anxiety disorder|Health|noun
appointment|Health|noun
backache|Health|noun
bandage|Health|noun
bee sting|Health|noun
bleed|Health|verb
bruise|Health|noun
calorie|Health|noun
checkup|Health|noun
chest pain|Health|noun
clinic|Health|noun
concussion|Health|noun
cool down|Health|noun
cough|Health|noun
counseling|Health|noun
cramp|Health|noun
cure|Health|noun
cure|Health|verb
dehydration|Health|noun
depression|Health|noun
diagnose|Health|verb
diet|Health|noun
dislocation|Health|noun
dose|Health|noun
dry skin|Health|noun
earache|Health|noun
emergency|Health|noun
exercise|Health|noun
fever|Health|noun
fiber|Health|noun
fitness|Health|noun
food poisoning|Health|noun
frostbite|Health|noun
green tea|Health|noun
headache|Health|noun
healing|Health|noun
heal|Health|verb
heatstroke|Health|noun
herbal tea|Health|noun
hurt|Health|verb
hydration|Health|noun
hygiene|Health|noun
ill|Health|adjective
inject|Health|verb
insect bite|Health|noun
itching|Health|noun
jet lag|Health|noun
joint pain|Health|noun
knee pad|Health|noun
lice|Health|noun
lotion|Health|noun
medicine|Health|noun
meditation|Health|noun
mental health|Health|noun
migraine|Health|noun
mineral water|Health|noun
motion sickness|Health|noun
muscle pain|Health|noun
numbness|Health|noun
nutrition|Health|noun
occupational therapy|Health|noun
oily skin|Health|noun
painkiller|Health|noun
panic attack|Health|noun
physical therapy|Health|noun
pill|Health|noun
pneumonia|Health|noun
prescribe|Health|verb
protein|Health|noun
recovery|Health|noun
rest|Health|noun
runny nose|Health|noun
scan|Health|noun
scar|Health|noun
shortness of breath|Health|noun
side effect|Health|noun
snake bite|Health|noun
sneezing|Health|noun
sore muscle|Health|noun
sore throat|Health|noun
specialist|Health|noun
speech therapy|Health|noun
splinter|Health|noun
stiffness|Health|noun
stomach ache|Health|noun
stomachache|Health|noun
stretcher|Health|noun
stretching|Health|noun
stuffy nose|Health|noun
sunburn|Health|noun
sunscreen|Health|noun
surgeon|Health|noun
syringe|Health|noun
therapist|Health|noun
throat|Health|noun
toothache|Health|noun
torn ligament|Health|noun
vaccinate|Health|verb
vaccine|Health|noun
vitamin|Health|noun
vomit|Health|verb
ward|Health|noun
warm up|Health|noun
wart|Health|noun
watery eyes|Health|noun
wellness|Health|noun
wheelchair|Health|noun
wheezing|Health|noun
wound|Health|noun
x-ray|Health|noun
yoga|Health|noun

# Home
apartment|Home|noun
balcony|Home|noun
bathroom|Home|noun
bedroom|Home|noun
bed|Home|noun
bell|Home|noun
bin|Home|noun
blanket|Home|noun
broom|Home|noun
bucket|Home|noun
building|Home|noun
carpet|Home|noun
ceiling|Home|noun
chair|Home|noun
clock|Home|noun
closet|Home|noun
curtain|Home|noun
doorbell|Home|noun
door|Home|noun
drawer|Home|noun
fence|Home|noun
floor|Home|noun
furniture|Home|noun
garage|Home|noun
garden|Home|noun
gate|Home|noun
home|Home|noun
house|Home|noun
key|Home|noun
kitchen|Home|noun
lamp|Home|noun
lock|Home|noun
mailbox|Home|noun
mirror|Home|noun
oven|Home|noun
pillow|Home|noun
pipe|Home|noun
plug|Home|noun
refrigerator|Home|noun
roof|Home|noun
room|Home|noun
shelf|Home|noun
shower|Home|noun
sink|Home|noun
soap|Home|noun
sofa|Home|noun
stairs|Home|noun
stove|Home|noun
switch|Home|noun
table|Home|noun
tap|Home|noun
telephone|Home|noun
toilet|Home|noun
towel|Home|noun
trash|Home|noun
vacuum cleaner|Home|noun
wall|Home|noun
washing machine|Home|noun
window|Home|noun

# IT & Development
algorithm|IT & Development|noun
alignment|IT & Development|noun
api|IT & Development|noun
app|IT & Development|noun
array|IT & Development|noun
attachment|IT & Development|noun
authenticate|IT & Development|verb
authorize|IT & Development|verb
boolean|IT & Development|noun
branch|IT & Development|noun
bullet point|IT & Development|noun
class|IT & Development|noun
click|IT & Development|verb
commit|IT & Development|noun
compiler|IT & Development|noun
condition|IT & Development|noun
constant|IT & Development|noun
copy|IT & Development|verb
cursor|IT & Development|noun
decrypt|IT & Development|verb
delete|IT & Development|verb
deploy|IT & Development|verb
download|IT & Development|verb
drag and drop|IT & Development|verb
encrypt|IT & Development|verb
extension|IT & Development|noun
file|IT & Development|noun
folder|IT & Development|noun
font|IT & Development|noun
footer|IT & Development|noun
format|IT & Development|noun
framework|IT & Development|noun
function|IT & Development|noun
graph|IT & Development|noun
header|IT & Development|noun
highlight|IT & Development|noun
homepage|IT & Development|noun
icon|IT & Development|noun
inbox|IT & Development|noun
indent|IT & Development|noun
integer|IT & Development|noun
interpreter|IT & Development|noun
italic|IT & Development|adjective
iterate|IT & Development|verb
laptop|IT & Development|noun
library|IT & Development|noun
loop|IT & Development|noun
merge|IT & Development|noun
method|IT & Development|noun
module|IT & Development|noun
object|IT & Development|noun
paste|IT & Development|verb
pop-up|IT & Development|noun
print|IT & Development|verb
pull request|IT & Development|noun
redo|IT & Development|verb
refactor|IT & Development|verb
refresh|IT & Development|verb
repository|IT & Development|noun
row|IT & Development|noun
runtime|IT & Development|noun
spam|IT & Development|noun
spreadsheet|IT & Development|noun
string|IT & Development|noun
syntax|IT & Development|noun
tablet|IT & Development|noun
template|IT & Development|noun
test|IT & Development|verb
toolbar|IT & Development|noun
underline|IT & Development|noun
undo|IT & Development|verb
upload|IT & Development|verb
url|IT & Development|noun
variable|IT & Development|noun
wifi|IT & Development|noun
zoom in|IT & Development|verb
zoom out|IT & Development|verb

# Nature
air|Nature|noun
beach|Nature|noun
branch|Nature|noun
bush|Nature|noun
cave|Nature|noun
cliff|Nature|noun
cloud|Nature|noun
coast|Nature|noun
desert|Nature|noun
dew|Nature|noun
dust|Nature|noun
earthquake|Nature|noun
earth|Nature|noun
feather|Nature|noun
field|Nature|noun
fire|Nature|noun
flood|Nature|noun
flower|Nature|noun
fog|Nature|noun
forest|Nature|noun
frost|Nature|noun
fur|Nature|noun
grass|Nature|noun
ground|Nature|noun
hail|Nature|noun
hill|Nature|noun
horn|Nature|noun
ice|Nature|noun
island|Nature|noun
jungle|Nature|noun
lake|Nature|noun
land|Nature|noun
leaf|Nature|noun
lightning|Nature|noun
moon|Nature|noun
mountain|Nature|noun
mud|Nature|noun
nest|Nature|noun
ocean|Nature|noun
park|Nature|noun
paw|Nature|noun
petal|Nature|noun
plant|Nature|noun
pond|Nature|noun
rainbow|Nature|noun
rain|Nature|noun
river|Nature|noun
rock|Nature|noun
root|Nature|noun
rose|Nature|noun
sand|Nature|noun
sea|Nature|noun
seed|Nature|noun
shadow|Nature|noun
shore|Nature|noun
sky|Nature|noun
smoke|Nature|noun
snow|Nature|noun
soil|Nature|noun
star|Nature|noun
stone|Nature|noun
storm|Nature|noun
stream|Nature|noun
sunrise|Nature|noun
sunset|Nature|noun
sun|Nature|noun
swamp|Nature|noun
tail|Nature|noun
temperature|Nature|noun
thorn|Nature|noun
thunder|Nature|noun
tree|Nature|noun
valley|Nature|noun
volcano|Nature|noun
waterfall|Nature|noun
wave|Nature|noun
weather|Nature|noun
weed|Nature|noun
wind|Nature|noun
wing|Nature|noun

# Numbers
double|Numbers|adjective
eighteen|Numbers|noun
eighty|Numbers|noun
eight|Numbers|noun
eleven|Numbers|noun
fifteen|Numbers|noun
fifth|Numbers|adjective
fifty|Numbers|noun
first|Numbers|adjective
five|Numbers|noun
forty|Numbers|noun
fourteen|Numbers|noun
fourth|Numbers|adjective
four|Numbers|noun
half|Numbers|noun
hundred|Numbers|noun
last|Numbers|adjective
nineteen|Numbers|noun
ninety|Numbers|noun
nine|Numbers|noun
number|Numbers|noun
one|Numbers|noun
pair|Numbers|noun
second|Numbers|adjective
seventeen|Numbers|noun
seventy|Numbers|noun
seven|Numbers|noun
sixteen|Numbers|noun
sixty|Numbers|noun
six|Numbers|noun
ten|Numbers|noun
third|Numbers|adjective
thirteen|Numbers|noun
thirty|Numbers|noun
thousand|Numbers|noun
three|Numbers|noun
twelve|Numbers|noun
twenty|Numbers|noun
two|Numbers|noun
zero|Numbers|noun

# Project Management
acceptance test|Project Management|noun
accountability|Project Management|noun
agile|Project Management|noun
blocker|Project Management|noun
bottleneck|Project Management|noun
burndown|Project Management|noun
change management|Project Management|noun
closure|Project Management|noun
communication plan|Project Management|noun
contingency plan|Project Management|noun
contributor|Project Management|noun
coordinate|Project Management|verb
cost variance|Project Management|noun
critical path|Project Management|noun
cycle time|Project Management|noun
daily standup|Project Management|noun
dashboard|Project Management|noun
deadline|Project Management|noun
definition of done|Project Management|noun
earned value|Project Management|noun
epic|Project Management|noun
escalate|Project Management|verb
estimation|Project Management|noun
feature|Project Management|noun
gantt chart|Project Management|noun
go live|Project Management|noun
handover|Project Management|noun
hybrid|Project Management|noun
lead time|Project Management|noun
leader|Project Management|noun
lean|Project Management|noun
owner|Project Management|noun
post mortem|Project Management|noun
product backlog|Project Management|noun
project charter|Project Management|noun
project closure|Project Management|noun
project|Project Management|noun
resource allocation|Project Management|noun
resource leveling|Project Management|noun
responsibility matrix|Project Management|noun
risk assessment|Project Management|noun
risk mitigation|Project Management|noun
risk register|Project Management|noun
rollout|Project Management|noun
schedule variance|Project Management|noun
scope creep|Project Management|noun
sign off|Project Management|noun
six sigma|Project Management|noun
sprint backlog|Project Management|noun
sprint planning|Project Management|noun
sprint review|Project Management|noun
stakeholder map|Project Management|noun
story point|Project Management|noun
task|Project Management|noun
throughput|Project Management|noun
waterfall|Project Management|noun
work breakdown structure|Project Management|noun

# Science
acid|Science|noun
algae|Science|noun
alloy|Science|noun
antibiotic|Science|noun
bacteria|Science|noun
base|Science|noun
biodiversity|Science|noun
biomass|Science|noun
catalyst|Science|noun
cell|Science|noun
chromosome|Science|noun
circuit|Science|noun
combustion|Science|noun
condensation|Science|noun
condense|Science|verb
conservation|Science|noun
corrosion|Science|noun
dna|Science|noun
electron|Science|noun
epidemiology|Science|noun
evaporate|Science|verb
food chain|Science|noun
food web|Science|noun
fungus|Science|noun
gas|Science|noun
genetics|Science|noun
gene|Science|noun
genome|Science|noun
geothermal|Science|noun
helium|Science|noun
hydroelectric|Science|noun
hypothesize|Science|verb
ion|Science|noun
isotope|Science|noun
kinetic energy|Science|noun
lab|Science|noun
liquid|Science|noun
magnet|Science|noun
mechanical energy|Science|noun
microscope|Science|noun
mixture|Science|noun
momentum|Science|noun
mutation|Science|noun
neutron|Science|noun
nuclear energy|Science|noun
nucleus|Science|noun
oxidation|Science|noun
pandemic|Science|noun
parasite|Science|noun
periodic table|Science|noun
ph scale|Science|noun
plankton|Science|noun
potential energy|Science|noun
predator|Science|noun
prey|Science|noun
proton|Science|noun
recycle|Science|verb
renewable energy|Science|noun
rocket|Science|noun
solar energy|Science|noun
solar|Science|adjective
solute|Science|noun
solution|Science|noun
solvent|Science|noun
spaceship|Science|noun
specimen|Science|noun
sublimation|Science|noun
sustainability|Science|noun
symbiosis|Science|noun
telescope|Science|noun
thermal energy|Science|noun
vaccine|Science|noun
vapor|Science|noun
vapour|Science|noun
virus|Science|noun
volt|Science|noun
wetland|Science|noun
wind energy|Science|noun

# Shopping
basket|Shopping|noun
bill|Shopping|noun
card|Shopping|noun
cash|Shopping|noun
coin|Shopping|noun
customer|Shopping|noun
discount|Shopping|noun
gift|Shopping|noun
receipt|Shopping|noun
sale|Shopping|noun
shop|Shopping|noun
size|Shopping|noun
supermarket|Shopping|noun

# Sports
ball|Sports|noun
basketball|Sports|noun
boxing|Sports|noun
champion|Sports|noun
coach|Sports|noun
competition|Sports|noun
football|Sports|noun
game|Sports|noun
goal|Sports|noun
gym|Sports|noun
match|Sports|noun
medal|Sports|noun
player|Sports|noun
race|Sports|noun
referee|Sports|noun
running|Sports|noun
score|Sports|noun
stadium|Sports|noun
swimming|Sports|noun
team|Sports|noun
tennis|Sports|noun
training|Sports|noun
winner|Sports|noun

# Technology
air fryer|Technology|noun
air purifier|Technology|noun
antenna|Technology|noun
artificial intelligence|Technology|noun
augmented reality|Technology|noun
battery|Technology|noun
blender|Technology|noun
bread maker|Technology|noun
brightness|Technology|noun
browse|Technology|verb
camera|Technology|noun
carbon monoxide detector|Technology|noun
ceiling fan|Technology|noun
charger|Technology|noun
charge|Technology|verb
code|Technology|noun
coffee maker|Technology|noun
controller|Technology|noun
dash cam|Technology|noun
dehumidifier|Technology|noun
desktop|Technology|noun
dimmer|Technology|noun
disk|Technology|noun
doorbell camera|Technology|noun
download speed|Technology|noun
earbuds|Technology|noun
electric blanket|Technology|noun
electric kettle|Technology|noun
electricity|Technology|noun
email|Technology|noun
extension cord|Technology|noun
fitness tracker|Technology|noun
flash drive|Technology|noun
food processor|Technology|noun
gaming console|Technology|noun
gps tracker|Technology|noun
hard drive|Technology|noun
hashtag|Technology|noun
hdmi cable|Technology|noun
headset|Technology|noun
humidifier|Technology|noun
ice maker|Technology|noun
inbox|Technology|noun
joystick|Technology|noun
juicer|Technology|noun
machine|Technology|noun
memory card|Technology|noun
memory stick|Technology|noun
message|Technology|noun
motion sensor|Technology|noun
movie|Technology|noun
password|Technology|noun
photo|Technology|noun
plug in|Technology|verb
portable fan|Technology|noun
post|Technology|verb
power bank|Technology|noun
power strip|Technology|noun
pressure cooker|Technology|noun
printer|Technology|noun
radio|Technology|noun
reboot|Technology|verb
remote|Technology|noun
rice cooker|Technology|noun
ringtone|Technology|noun
robot|Technology|noun
screenshot|Technology|noun
sd card|Technology|noun
security camera|Technology|noun
selfie|Technology|noun
signal|Technology|noun
sim card|Technology|noun
slow cooker|Technology|noun
smart lock|Technology|noun
smart speaker|Technology|noun
smart tv|Technology|noun
smartwatch|Technology|noun
smoke detector|Technology|noun
space heater|Technology|noun
subscribe|Technology|verb
surge protector|Technology|noun
swipe|Technology|verb
sync|Technology|verb
television|Technology|noun
thermostat|Technology|noun
timer|Technology|noun
toaster|Technology|noun
touchscreen|Technology|noun
uninstall|Technology|verb
unmute|Technology|verb
unsubscribe|Technology|verb
upload speed|Technology|noun
usb cable|Technology|noun
user|Technology|noun
video|Technology|noun
virtual reality|Technology|noun
voice assistant|Technology|noun
water filter|Technology|noun
webcam|Technology|noun
website|Technology|noun
wireless charger|Technology|noun
zoom|Technology|verb

# Time
April|Time|noun
August|Time|noun
December|Time|noun
February|Time|noun
Friday|Time|noun
January|Time|noun
July|Time|noun
June|Time|noun
March|Time|noun
May|Time|noun
Monday|Time|noun
November|Time|noun
October|Time|noun
Saturday|Time|noun
September|Time|noun
Sunday|Time|noun
Thursday|Time|noun
Tuesday|Time|noun
Wednesday|Time|noun
afternoon|Time|noun
after|Time|preposition
ago|Time|adverb
already|Time|adverb
always|Time|adverb
autumn|Time|noun
before|Time|preposition
birthday|Time|noun
calendar|Time|noun
date|Time|noun
day|Time|noun
during|Time|preposition
early|Time|adverb
evening|Time|noun
holiday|Time|noun
hour|Time|noun
later|Time|adverb
late|Time|adverb
minute|Time|noun
month|Time|noun
morning|Time|noun
never|Time|adverb
night|Time|noun
now|Time|adverb
o'clock|Time|noun
often|Time|adverb
season|Time|noun
sometimes|Time|adverb
soon|Time|adverb
spring|Time|noun
still|Time|adverb
summer|Time|noun
time|Time|noun
today|Time|adverb
tomorrow|Time|adverb
weekend|Time|noun
week|Time|noun
winter|Time|noun
year|Time|noun
yesterday|Time|adverb
yet|Time|adverb

# Travel
abroad|Travel|adverb
adapter plug|Travel|noun
adventure|Travel|noun
airfield|Travel|noun
airport terminal|Travel|noun
airport|Travel|noun
aisle seat|Travel|noun
aisle|Travel|noun
all inclusive|Travel|noun
alley|Travel|noun
altitude|Travel|noun
amenity|Travel|noun
amusement park|Travel|noun
anchor|Travel|noun
aquarium|Travel|noun
audio guide|Travel|noun
avenue|Travel|noun
backpack|Travel|noun
baggage claim|Travel|noun
balcony room|Travel|noun
bank|Travel|noun
beach resort|Travel|noun
bed and breakfast|Travel|noun
bellboy|Travel|noun
bellhop|Travel|noun
bicycle|Travel|noun
bike|Travel|noun
boarding|Travel|noun
board|Travel|verb
boat|Travel|noun
botanical garden|Travel|noun
boulevard|Travel|noun
bridge|Travel|noun
bureau|Travel|noun
business class|Travel|noun
bus|Travel|noun
camping|Travel|noun
campsite|Travel|noun
camp|Travel|noun
carry-on|Travel|noun
car|Travel|noun
castle|Travel|noun
cathedral|Travel|noun
center|Travel|noun
chapel|Travel|noun
check in|Travel|verb
check out|Travel|verb
checked bag|Travel|noun
church|Travel|noun
city|Travel|noun
cockpit|Travel|noun
compass|Travel|noun
concierge|Travel|noun
corner|Travel|noun
country|Travel|noun
crew|Travel|noun
crosswalk|Travel|noun
currency exchange|Travel|noun
day trip|Travel|noun
depart|Travel|verb
disembark|Travel|verb
dock|Travel|noun
doorman|Travel|noun
double room|Travel|noun
duty free|Travel|noun
east|Travel|noun
economy class|Travel|noun
excursion|Travel|noun
fare|Travel|noun
ferry|Travel|noun
first class|Travel|noun
flight|Travel|noun
fountain|Travel|noun
full board|Travel|noun
gallery|Travel|noun
gas station|Travel|noun
guest|Travel|noun
guidebook|Travel|noun
guided tour|Travel|noun
half board|Travel|noun
harbor|Travel|noun
helicopter|Travel|noun
here|Travel|adverb
highway|Travel|noun
hike|Travel|verb
hitchhike|Travel|verb
horseback|Travel|noun
hospital|Travel|noun
hostel|Travel|noun
hotel|Travel|noun
housekeeper|Travel|noun
housekeeping|Travel|noun
immigration|Travel|noun
information desk|Travel|noun
inn|Travel|noun
jet lag|Travel|noun
junction|Travel|noun
key card|Travel|noun
king size bed|Travel|noun
landing|Travel|noun
landmark|Travel|noun
lane|Travel|noun
layover|Travel|noun
left|Travel|adverb
library|Travel|noun
lobby|Travel|noun
lodge|Travel|noun
lost and found|Travel|noun
lounge|Travel|noun
luggage tag|Travel|noun
luggage|Travel|noun
map|Travel|noun
market|Travel|noun
minibar|Travel|noun
mosque|Travel|noun
motel|Travel|noun
motorcycle|Travel|noun
museum|Travel|noun
north|Travel|noun
office|Travel|noun
one way|Travel|noun
overhead bin|Travel|noun
overseas|Travel|adverb
package tour|Travel|noun
palace|Travel|noun
parking|Travel|noun
passenger|Travel|noun
passport|Travel|noun
penthouse|Travel|noun
pharmacy|Travel|noun
phrase book|Travel|noun
pier|Travel|noun
plane|Travel|noun
police|Travel|noun
porter|Travel|noun
post office|Travel|noun
postcard|Travel|noun
power converter|Travel|noun
restaurant|Travel|noun
return ticket|Travel|noun
road|Travel|noun
roaming|Travel|noun
roam|Travel|verb
room service|Travel|noun
roundtrip|Travel|noun
route|Travel|noun
rowboat|Travel|noun
sail|Travel|verb
school|Travel|noun
sea view|Travel|noun
seaside|Travel|noun
seat belt|Travel|noun
seatbelt|Travel|noun
self-guided tour|Travel|noun
ship|Travel|noun
sidewalk|Travel|noun
sightseeing|Travel|noun
sightsee|Travel|verb
single room|Travel|noun
ski resort|Travel|noun
ski slope|Travel|noun
sled|Travel|noun
south|Travel|noun
station|Travel|noun
statue|Travel|noun
store|Travel|noun
street|Travel|noun
suitcase|Travel|noun
suite|Travel|noun
synagogue|Travel|noun
takeoff|Travel|noun
taxi|Travel|noun
temple|Travel|noun
tent|Travel|noun
theme park|Travel|noun
there|Travel|adverb
ticket|Travel|noun
tour|Travel|noun
town|Travel|noun
traffic|Travel|noun
trail|Travel|noun
train|Travel|noun
tram|Travel|noun
transit|Travel|noun
travel agent|Travel|noun
travel insurance|Travel|noun
travel|Travel|noun
tray table|Travel|noun
trip|Travel|noun
truck|Travel|noun
tunnel|Travel|noun
turbulence|Travel|noun
twin bed|Travel|noun
